Zipcode,City,State,CountyName,Population,Median Age,Household Income,Per Capita Income,Poverty Count,Poverty Rate,average rent,Median Home Value,Number of House Build in year,Avg_HomeValue,Employment Rate,Latitude,Longitude,Temp
90062,Los Angeles,CA,Los Angeles,33690.0,34.3,37293.0,15316.0,8836.0,26.227367171267442,901.0,315000.0,1939.0,393925.0,46.381715642623924,34.05,-118.24,82.62
90063,East Los Angeles,CA,Los Angeles,54142.0,31.2,41267.0,14703.0,13729.0,25.35739352074175,944.0,322600.0,1946.0,371358.33333333326,47.80392301725093,34.02,-118.17,83.08
90064,Los Angeles,CA,Los Angeles,27032.0,38.3,92626.0,59338.0,2263.0,8.371559633027523,1698.0,974000.0,1954.0,1307683.333333333,54.15803492157443,34.05,-118.24,82.62
90065,Los Angeles,CA,Los Angeles,46965.0,37.0,54796.0,27209.0,9086.0,19.34632172894709,1021.0,563200.0,1952.0,684591.6666666665,53.73363142765889,34.05,-118.24,82.62
90066,Los Angeles,CA,Los Angeles,59258.0,37.5,72004.0,42388.0,6448.0,10.881231226163557,1428.0,834900.0,1962.0,1197150.0,60.6230382395626,34.05,-118.24,82.62
90067,Los Angeles,CA,Los Angeles,2355.0,65.8,120208.0,152254.0,176.0,7.4734607218683635,2372.0,1077900.0,1979.0,942958.3333333335,36.645435244161355,34.05,-118.24,82.62
90068,Los Angeles,CA,Los Angeles,21450.0,39.7,76485.0,75182.0,2490.0,11.608391608391607,1444.0,1053900.0,1958.0,1266933.333333333,70.25641025641025,34.05,-118.24,82.62
90069,West Hollywood,CA,Los Angeles,20435.0,41.6,82237.0,79600.0,2067.0,10.114998776608761,1539.0,738100.0,1965.0,859258.3333333335,76.52067531196477,34.09,-118.36,80.71
90077,Los Angeles,CA,Los Angeles,8912.0,47.9,178194.0,100874.0,311.0,3.4896768402154397,2129.0,1657700.0,1969.0,2329425.0,47.9802513464991,34.05,-118.24,82.62
90094,Los Angeles,CA,Los Angeles,8072.0,34.3,121087.0,69563.0,910.0,11.273538156590686,2576.0,754000.0,2005.0,877425.0,61.285926660059474,34.05,-118.24,82.62
90201,Bell,CA,Los Angeles,102786.0,28.5,38244.0,12089.0,28850.0,28.06802482828401,1044.0,317900.0,1957.0,367616.66666666674,46.06950362889888,33.98,-118.19,82.51
90210,Beverly Hills,CA,Los Angeles,20957.0,47.5,146250.0,103832.0,1903.0,9.080498162904997,2143.0,2000001.0,1962.0,4269000.0,48.15574748294126,34.07,-118.4,80.19
90211,Beverly Hills,CA,Los Angeles,8129.0,41.0,73659.0,59780.0,878.0,10.800836511255998,1684.0,1190000.0,1951.0,1935791.666666667,56.15696887686062,34.07,-118.4,80.19
90212,Beverly Hills,CA,Los Angeles,12915.0,41.0,100183.0,71920.0,1199.0,9.283778552071237,1959.0,1578800.0,1943.0,2404733.333333333,55.64072783584979,34.07,-118.4,80.19
90220,Compton,CA,Los Angeles,51271.0,32.1,50938.0,17104.0,11145.0,21.737434417116884,1005.0,248100.0,1956.0,322583.33333333326,47.139708607204845,33.89,-118.23,82.02
90221,Compton,CA,Los Angeles,53922.0,28.8,43304.0,13314.0,14166.0,26.271280738845,991.0,275400.0,1952.0,332491.66666666674,44.17677385853641,33.89,-118.23,82.02
90222,Compton,CA,Los Angeles,32195.0,27.2,37730.0,12836.0,9212.0,28.613138686131386,995.0,258600.0,1957.0,307758.33333333326,42.354402857586585,33.89,-118.23,82.02
90230,Culver City,CA,Los Angeles,32692.0,39.1,73469.0,39690.0,3665.0,11.21069374770586,1480.0,603900.0,1965.0,807141.6666666665,57.23724458583139,34.02,-118.4,79.56
90232,Culver City,CA,Los Angeles,14810.0,41.3,80222.0,48212.0,1342.0,9.061444969615128,1470.0,789400.0,1958.0,1083833.333333333,60.81701553004726,34.02,-118.4,79.56
90240,Downey,CA,Los Angeles,26426.0,35.2,76748.0,28512.0,1443.0,5.4605312949368034,1361.0,487800.0,1957.0,532175.0,51.84288201014154,33.94,-118.13,82.51
90241,Downey,CA,Los Angeles,44815.0,34.8,61151.0,24831.0,4943.0,11.029789133102755,1158.0,465400.0,1959.0,511933.33333333326,52.82829409795827,33.94,-118.13,82.51
90242,Downey,CA,Los Angeles,41982.0,32.7,60732.0,21320.0,5984.0,14.253727788099663,1195.0,412600.0,1959.0,457591.66666666674,49.92139488352151,33.94,-118.13,82.51
90245,El Segundo,CA,Los Angeles,16901.0,39.0,91623.0,47749.0,1389.0,8.218448612508135,1508.0,828300.0,1960.0,1065791.666666667,58.58233240636649,33.91,-118.38,80.51
90247,Gardena,CA,Los Angeles,47706.0,37.3,44824.0,21598.0,9134.0,19.14643860311072,1072.0,367100.0,1964.0,420491.66666666674,50.597409130926934,33.89,-118.31,82.02
90248,Los Angeles,CA,Los Angeles,10592.0,43.8,55368.0,25429.0,1298.0,12.25453172205438,1109.0,379600.0,1963.0,485483.33333333326,48.05513595166163,34.05,-118.24,82.62
90249,Gardena,CA,Los Angeles,26795.0,39.3,53783.0,24791.0,3436.0,12.823287926852029,1003.0,386600.0,1956.0,470241.66666666674,50.214592274678104,33.89,-118.31,82.02
90250,Hawthorne,CA,Los Angeles,96987.0,32.5,47076.0,22034.0,18007.0,18.56640580696382,1008.0,432600.0,1965.0,521525.0,52.69675317310568,33.91,-118.35,81.59
90254,Hermosa Beach,CA,Los Angeles,19726.0,38.3,121345.0,87379.0,912.0,4.623339754638548,1889.0,1166800.0,1968.0,1514441.666666667,62.71418432525601,33.86,-118.4,80.51
90255,Huntington Park,CA,Los Angeles,75770.0,30.9,37108.0,13162.0,20515.0,27.075359641018878,900.0,324900.0,1948.0,363958.33333333326,47.51616734855484,33.98,-118.23,82.02
90260,Lawndale,CA,Los Angeles,35569.0,36.0,55666.0,21852.0,5188.0,14.585734769040457,1279.0,429900.0,1962.0,500650.0,54.9832719502938,33.89,-118.35,81.57
90262,Lynwood,CA,Los Angeles,71197.0,28.9,43952.0,13644.0,16589.0,23.300139050802702,976.0,311800.0,1955.0,366900.0,44.72379454190486,33.93,-118.21,82.02
90266,Manhattan Beach,CA,Los Angeles,35573.0,43.6,144868.0,87206.0,1305.0,3.6685126359879683,2083.0,1537200.0,1963.0,2232133.333333333,51.34231017906839,33.9,-118.4,80.51
90272,Los Angeles,CA,Los Angeles,23151.0,47.5,168225.0,120391.0,909.0,3.926396267979785,2417.0,1841000.0,1964.0,2595458.333333333,44.684894820958064,34.05,-118.24,82.62
90274,Palos Verdes Estates,CA,Los Angeles,25503.0,50.2,158673.0,81435.0,1258.0,4.932753009449868,2389.0,1385800.0,1963.0,1703725.0,42.22640473669765,33.79,-118.4,80.51
90275,Rancho Palos Verdes,CA,Los Angeles,42545.0,49.3,120553.0,57402.0,1720.0,4.042778234810201,2210.0,1004800.0,1966.0,1214783.333333333,44.566929133858274,33.75,-118.37,80.51
90277,Redondo Beach,CA,Los Angeles,35204.0,43.7,99358.0,60821.0,1874.0,5.323258720599932,1797.0,898500.0,1966.0,1077666.666666667,58.90523804113169,33.85,-118.39,80.51
90278,Redondo Beach,CA,Los Angeles,40582.0,40.0,106102.0,50073.0,2113.0,5.206741905278203,1643.0,721800.0,1974.0,872766.6666666665,57.863092011236496,33.85,-118.39,80.51
90280,South Gate,CA,Los Angeles,95219.0,31.2,45522.0,15287.0,19289.0,20.257511631082032,960.0,329000.0,1951.0,373641.66666666674,48.403154832543926,33.95,-118.2,82.51
90290,Topanga,CA,Los Angeles,5974.0,47.4,104392.0,54022.0,267.0,4.4693672581185115,1792.0,913000.0,1969.0,965500.0,55.088717777033814,34.09,-118.6,78.44
90291,Los Angeles,CA,Los Angeles,27277.0,38.6,82467.0,65733.0,3059.0,11.214576383033323,1704.0,1165900.0,1956.0,1827200.0,69.9893683322946,34.05,-118.24,82.62
90292,Los Angeles,CA,Los Angeles,22482.0,39.8,100842.0,72967.0,3115.0,13.855528867538474,2386.0,810000.0,1978.0,916566.6666666665,66.33306645316253,34.05,-118.24,82.62
90293,Los Angeles,CA,Los Angeles,12649.0,38.4,85561.0,72465.0,874.0,6.909637125464465,1773.0,664100.0,1974.0,671000.0,70.58265475531663,34.05,-118.24,82.62
90301,Inglewood,CA,Los Angeles,36429.0,33.2,40799.0,18413.0,7557.0,20.744461829860825,1028.0,306700.0,1962.0,358725.0,52.72722281698647,33.96,-118.36,81.07
90302,Inglewood,CA,Los Angeles,31064.0,33.5,43494.0,21499.0,6342.0,20.415915529229977,1052.0,353100.0,1964.0,392208.33333333326,55.723667267576616,33.96,-118.36,81.07
90303,Inglewood,CA,Los Angeles,25134.0,31.8,40632.0,17445.0,6597.0,26.24731439484364,1034.0,362100.0,1955.0,451658.33333333326,48.30508474576271,33.96,-118.36,81.07
90304,Inglewood,CA,Los Angeles,27008.0,28.9,38374.0,13189.0,8280.0,30.657582938388625,983.0,342500.0,1956.0,390325.0,48.59300947867298,33.96,-118.36,81.07
90305,Inglewood,CA,Los Angeles,15777.0,42.2,66114.0,33016.0,1687.0,10.692780630031056,1222.0,385500.0,1951.0,453608.33333333326,54.61114280281421,33.96,-118.36,81.07
90402,Santa Monica,CA,Los Angeles,11410.0,50.1,140612.0,115123.0,847.0,7.423312883435582,1826.0,2000001.0,1956.0,3452483.333333333,50.86765994741455,34.02,-118.49,79
90403,Santa Monica,CA,Los Angeles,24539.0,40.1,85870.0,68093.0,2194.0,8.940869636089491,1696.0,972800.0,1966.0,1214758.333333333,66.10293818003994,34.02,-118.49,79
90404,Santa Monica,CA,Los Angeles,22201.0,37.5,73042.0,40785.0,3358.0,15.125444799783793,1394.0,723100.0,1967.0,846366.6666666665,60.76753299400929,34.02,-118.49,79
90405,Santa Monica,CA,Los Angeles,28861.0,41.3,83034.0,59621.0,3061.0,10.606008107827172,1548.0,1078800.0,1961.0,1585491.666666667,61.366550015591976,34.02,-118.49,79
90501,Torrance,CA,Los Angeles,43405.0,36.0,62590.0,27869.0,6420.0,14.790922704757516,1156.0,549900.0,1963.0,604750.0,55.32772722036631,33.84,-118.34,81.59
90502,West Carson,CA,Los Angeles,17855.0,42.1,67225.0,26583.0,2209.0,12.371884626155136,1341.0,375800.0,1971.0,445633.33333333326,50.89330719686361,33.82,-118.29,81.57
90503,Torrance,CA,Los Angeles,44562.0,40.3,78290.0,38477.0,3428.0,7.692652932992235,1504.0,664800.0,1964.0,790341.6666666665,51.19833041604955,33.84,-118.34,81.59
90504,Torrance,CA,Los Angeles,33609.0,40.0,75036.0,33226.0,2901.0,8.631616531286262,1265.0,554500.0,1958.0,626816.6666666665,52.161623374691295,33.84,-118.34,81.59
90505,Torrance,CA,Los Angeles,37242.0,43.4,84450.0,44236.0,1882.0,5.053434294613608,1534.0,764000.0,1963.0,849175.0,51.162665807421725,33.84,-118.34,81.59
90601,Whittier,CA,Los Angeles,34169.0,37.7,69011.0,30801.0,3867.0,11.317275893353624,1159.0,451100.0,1961.0,483941.66666666674,51.96523164271709,33.97,-118.03,82.6
90602,Whittier,CA,Los Angeles,26778.0,32.3,49946.0,22169.0,4188.0,15.639704234819627,1018.0,453200.0,1957.0,480450.0,47.87885577713048,33.97,-118.03,82.6
90603,Whittier,CA,Los Angeles,20325.0,40.5,92982.0,33172.0,1248.0,6.1402214022140225,1599.0,477800.0,1957.0,528883.3333333335,51.33087330873309,33.97,-118.03,82.6
90604,South Whittier,CA,Los Angeles,41371.0,35.3,64653.0,23670.0,4280.0,10.34541103671654,1204.0,414800.0,1960.0,484866.66666666674,47.714582678687975,33.94,-118.03,82.49
90605,South Whittier,CA,Los Angeles,41305.0,33.8,67019.0,23910.0,6047.0,14.639874107250938,1193.0,394000.0,1957.0,451583.33333333326,47.48577654037042,33.94,-118.03,82.49
90606,West Whittier-Los Nietos,CA,Los Angeles,32499.0,36.6,63189.0,21377.0,3521.0,10.83417951321579,1177.0,361900.0,1955.0,429583.33333333326,49.12458844887535,33.98,-118.07,82.62
90620,Buena Park,CA,Orange,46550.0,38.1,83524.0,27942.0,3867.0,8.30719656283566,1534.0,444300.0,1958.0,516283.33333333326,49.73576799140709,33.87,-118,82.94
90621,Buena Park,CA,Orange,35168.0,34.7,54670.0,21914.0,7365.0,20.942333939945406,1307.0,467400.0,1971.0,505958.33333333326,50.44642857142857,33.87,-118,82.94
90623,La Palma,CA,Orange,15886.0,42.2,83857.0,34934.0,1144.0,7.201309328968903,1429.0,602600.0,1971.0,686475.0,50.516177766586935,33.85,-118.05,82.51
90631,La Habra,CA,Orange,68971.0,35.5,69425.0,30293.0,8711.0,12.629945919299415,1274.0,475600.0,1966.0,531258.3333333335,51.92037233039974,33.93,-117.94,83.66
90638,La Mirada,CA,Los Angeles,49876.0,38.6,81013.0,29619.0,3423.0,6.8630202903199935,1465.0,448500.0,1960.0,522975.0,48.37597241158071,33.91,-118.01,82.94
90640,Montebello,CA,Los Angeles,63461.0,37.3,47598.0,21236.0,9087.0,14.319030585714064,1081.0,414000.0,1961.0,471291.66666666674,46.40803012874049,34.02,-118.11,83.08
90650,Norwalk,CA,Los Angeles,106360.0,34.9,61050.0,20046.0,15583.0,14.651184655885672,1271.0,350600.0,1957.0,419475.0,47.45393004889056,33.91,-118.08,82.51
90660,Pico Rivera,CA,Los Angeles,63684.0,35.6,57166.0,19971.0,7789.0,12.230701589096162,1127.0,351300.0,1956.0,417025.0,49.4928082406884,33.98,-118.1,82.62
90670,Santa Fe Springs,CA,Los Angeles,16266.0,37.7,61071.0,23719.0,1768.0,10.869297922045986,1181.0,371200.0,1959.0,438925.0,47.10438952416082,33.95,-118.07,82.51
90703,Cerritos,CA,Los Angeles,50442.0,44.5,94752.0,36066.0,2811.0,5.5727370048768865,2081.0,619300.0,1973.0,664866.6666666665,47.89857658300623,33.86,-118.05,82.51
90706,Bellflower,CA,Los Angeles,77687.0,33.3,50704.0,21527.0,13072.0,16.82649606755313,1122.0,367300.0,1963.0,449175.0,46.84567559565951,33.88,-118.12,82.51
90710,Los Angeles,CA,Los Angeles,27914.0,36.4,55176.0,24792.0,4757.0,17.041627856989326,972.0,423400.0,1970.0,531866.6666666665,52.62950490793151,34.05,-118.24,82.62
90712,Lakewood,CA,Los Angeles,31722.0,39.4,84109.0,31638.0,2130.0,6.714582939285039,1417.0,446900.0,1956.0,514625.0,51.74957442784189,33.85,-118.12,82.51
90713,Lakewood,CA,Los Angeles,28833.0,38.8,89171.0,33746.0,1203.0,4.172302569971906,1701.0,466300.0,1956.0,537341.6666666665,53.0017688065758,33.85,-118.12,82.51
90715,Lakewood,CA,Los Angeles,20064.0,35.9,66239.0,25292.0,2583.0,12.873803827751196,1357.0,384200.0,1965.0,463225.0,51.75438596491228,33.85,-118.12,82.51
90716,Hawaiian Gardens,CA,Los Angeles,14383.0,31.0,35778.0,13448.0,4266.0,29.66001529583536,1100.0,293100.0,1966.0,334741.66666666674,42.82138635889592,33.83,-118.07,82.51
90717,Lomita,CA,Los Angeles,21658.0,40.1,59791.0,31981.0,2881.0,13.302243974512882,1188.0,523900.0,1963.0,593241.6666666665,57.202881152460975,33.8,-118.32,81.59
90720,Los Alamitos,CA,Orange,22413.0,42.9,96290.0,44268.0,1485.0,6.625619060366751,1570.0,816500.0,1964.0,874975.0,50.684870387721396,33.8,-118.08,82.51
90723,Paramount,CA,Los Angeles,54941.0,30.7,46364.0,15464.0,12064.0,21.958100507817477,1130.0,283400.0,1970.0,347258.33333333326,47.48548442875085,33.9,-118.17,82.51
90731,Los Angeles,CA,Los Angeles,61046.0,36.8,48697.0,26676.0,12306.0,20.158568948006426,1045.0,467500.0,1959.0,534150.0,51.90675883759789,34.05,-118.24,82.62
90732,Los Angeles,CA,Los Angeles,21763.0,45.4,86594.0,42751.0,1350.0,6.203188898589349,1643.0,536000.0,1967.0,540691.6666666665,51.83568441850847,34.05,-118.24,82.62
90740,Seal Beach,CA,Orange,24296.0,57.8,59875.0,48690.0,1883.0,7.750246954231149,1626.0,304800.0,1966.0,900508.3333333335,43.15113598946329,33.74,-118.11,82.51
90744,Los Angeles,CA,Los Angeles,57432.0,29.3,42112.0,15427.0,15673.0,27.289664298648837,916.0,333900.0,1959.0,383758.33333333326,46.047499651762074,34.05,-118.24,82.62
90745,Carson,CA,Los Angeles,57785.0,37.6,71813.0,23543.0,7019.0,12.146750886908364,1260.0,350800.0,1965.0,440991.66666666674,51.852556891926966,33.83,-118.25,82.02
90746,Carson,CA,Los Angeles,26584.0,41.0,80175.0,30304.0,2173.0,8.174089678001806,1463.0,399000.0,1967.0,487641.66666666674,52.584261209750224,33.83,-118.25,82.02
90755,Signal Hill,CA,Los Angeles,11491.0,33.3,70357.0,32282.0,1778.0,15.472978853015404,1165.0,444000.0,1980.0,450508.33333333326,55.930728396136104,33.8,-118.17,82.51
91001,Altadena,CA,Los Angeles,37699.0,43.1,89906.0,42319.0,3951.0,10.480384095068835,1395.0,615800.0,1946.0,709983.3333333335,54.53460303986843,34.19,-118.14,83.79
91006,Arcadia,CA,Los Angeles,32106.0,43.5,90829.0,41374.0,2923.0,9.104217280259142,1492.0,838300.0,1960.0,959491.6666666665,50.28032143524575,34.14,-118.04,83.77
91007,Arcadia,CA,Los Angeles,34619.0,45.0,75353.0,35923.0,3486.0,10.069614951327308,1327.0,878300.0,1966.0,1049366.666666667,48.025650654265,34.14,-118.04,83.77
91008,Bradbury,CA,Los Angeles,1203.0,55.9,102917.0,63226.0,108.0,8.977556109725684,2300.0,1448900.0,1968.0,1112083.333333333,42.31088944305903,34.15,-117.97,84.29
91010,Duarte,CA,Los Angeles,26000.0,38.6,63090.0,24386.0,3982.0,15.315384615384614,1289.0,375500.0,1963.0,436658.33333333326,52.161538461538456,34.14,-117.98,84.29
91011,La Canada Flintridge,CA,Los Angeles,20679.0,44.3,158281.0,75494.0,581.0,2.809613617679772,1830.0,1210500.0,1956.0,1569833.333333333,47.44426713090575,34.2,-118.19,83.39
91016,Monrovia,CA,Los Angeles,41901.0,39.4,67868.0,34507.0,3556.0,8.486670962506864,1236.0,558600.0,1959.0,609700.0,57.024892007350644,34.15,-118,84.29
91020,La Crescenta-Montrose,CA,Los Angeles,8448.0,40.7,70014.0,32760.0,1012.0,11.979166666666664,1337.0,570700.0,1961.0,633925.0,55.64630681818182,34.23,-118.24,83.64
91024,Sierra Madre,CA,Los Angeles,11067.0,45.0,95256.0,52012.0,641.0,5.791994217041656,1405.0,861200.0,1954.0,917216.6666666665,52.91406885334778,34.16,-118.05,83.77
91030,South Pasadena,CA,Los Angeles,25905.0,39.8,84683.0,49260.0,2337.0,9.021424435437174,1403.0,876900.0,1952.0,1005025.0,55.36768963520557,34.11,-118.15,83.79
91040,Los Angeles,CA,Los Angeles,19587.0,46.7,70841.0,33228.0,2865.0,14.627048552611425,1028.0,458600.0,1958.0,523683.33333333326,54.55148823199061,34.05,-118.24,82.62
91042,Los Angeles,CA,Los Angeles,27164.0,41.6,51461.0,27578.0,3613.0,13.300692092475336,1090.0,456300.0,1964.0,533333.3333333335,52.84199676041821,34.05,-118.24,82.62
91101,Pasadena,CA,Los Angeles,20761.0,34.6,61473.0,41477.0,4489.0,21.622272530224944,1352.0,452300.0,1974.0,506641.66666666674,60.52213284523866,34.15,-118.14,83.79
91103,Pasadena,CA,Los Angeles,28124.0,36.3,62697.0,31680.0,5328.0,18.944673588394245,1130.0,598900.0,1953.0,625708.3333333335,50.69691366804153,34.15,-118.14,83.79
91104,Pasadena,CA,Los Angeles,38725.0,38.7,70208.0,34175.0,6392.0,16.50613298902518,1161.0,622000.0,1939.0,720591.6666666665,53.38153647514525,34.15,-118.14,83.79
91105,Pasadena,CA,Los Angeles,11728.0,48.8,107284.0,76598.0,966.0,8.236698499317871,2040.0,911900.0,1961.0,1063808.333333333,56.079467939972716,34.15,-118.14,83.79
91106,Pasadena,CA,Los Angeles,24875.0,34.7,75160.0,50033.0,3226.0,12.968844221105527,1401.0,601600.0,1967.0,616350.0,60.46231155778894,34.15,-118.14,83.79
91107,Pasadena,CA,Los Angeles,32027.0,42.7,84663.0,47753.0,3098.0,9.673088331720107,1351.0,711400.0,1955.0,793691.6666666665,54.432197833078355,34.15,-118.14,83.79
91108,San Marino,CA,Los Angeles,13675.0,46.8,141739.0,74523.0,1028.0,7.517367458866545,3501.0,1489700.0,1941.0,2268866.666666666,41.54296160877514,34.12,-118.11,83.79
91201,Glendale,CA,Los Angeles,23510.0,41.0,54603.0,29196.0,3406.0,14.487452148022118,1220.0,639800.0,1955.0,737541.6666666665,55.014887282007656,34.14,-118.25,82.98
91202,Glendale,CA,Los Angeles,23219.0,43.1,62104.0,34181.0,3073.0,13.234850768766954,1438.0,656100.0,1961.0,703200.0,52.83173263275766,34.14,-118.25,82.98
91203,Glendale,CA,Los Angeles,14051.0,38.4,48849.0,25383.0,1972.0,14.03458828553128,1260.0,428600.0,1972.0,470608.33333333326,54.47299124617465,34.14,-118.25,82.98
91204,Glendale,CA,Los Angeles,17681.0,37.7,41586.0,20541.0,3861.0,21.83700016967366,1154.0,435500.0,1970.0,512900.0,53.650811605678406,34.14,-118.25,82.98
91205,Glendale,CA,Los Angeles,37664.0,39.6,38138.0,22434.0,8119.0,21.556393372982157,1141.0,467900.0,1964.0,593875.0,51.07264231096007,34.14,-118.25,82.98
91206,Glendale,CA,Los Angeles,34247.0,42.1,53911.0,32300.0,5160.0,15.067013169036706,1261.0,650900.0,1968.0,724216.6666666665,52.77542558472275,34.14,-118.25,82.98
91207,Glendale,CA,Los Angeles,10071.0,47.3,86190.0,51003.0,808.0,8.023036441267005,1351.0,858000.0,1960.0,920883.3333333335,53.39092443650085,34.14,-118.25,82.98
91208,Glendale,CA,Los Angeles,17180.0,41.8,111563.0,47720.0,1181.0,6.874272409778812,1411.0,759700.0,1958.0,902450.0,52.060535506402786,34.14,-118.25,82.98
91214,Glendale,CA,Los Angeles,30935.0,42.0,91255.0,38370.0,1536.0,4.96524971714886,1524.0,640300.0,1956.0,759458.3333333335,50.56731857119768,34.14,-118.25,82.98
91301,Agoura Hills,CA,Los Angeles,26007.0,44.6,115125.0,54425.0,1415.0,5.44084285000192,1903.0,706400.0,1980.0,760558.3333333335,53.15491982927674,34.14,-118.77,77.65
91302,Calabasas,CA,Los Angeles,25906.0,43.3,120288.0,67877.0,2022.0,7.8051416660233155,2009.0,1073500.0,1983.0,1192225.0,49.50976607735661,34.14,-118.64,78.35
91303,Los Angeles,CA,Los Angeles,29668.0,31.4,48238.0,20726.0,6678.0,22.509100714574622,1177.0,366600.0,1977.0,438891.66666666674,54.95483349062963,34.05,-118.24,82.62
91304,Los Angeles,CA,Los Angeles,52846.0,37.3,62690.0,27624.0,8644.0,16.356961737879878,1166.0,492300.0,1971.0,555450.0,52.99549634787874,34.05,-118.24,82.62
91306,Los Angeles,CA,Los Angeles,49043.0,37.1,62748.0,24249.0,7190.0,14.660603959790388,1112.0,416600.0,1962.0,490675.0,55.60018759048182,34.05,-118.24,82.62
91307,Los Angeles,CA,Los Angeles,26703.0,44.0,103161.0,42602.0,1550.0,5.8045912444294645,2139.0,578600.0,1964.0,604508.3333333335,51.92674980339289,34.05,-118.24,82.62
91311,Los Angeles,CA,Los Angeles,38479.0,43.9,80792.0,39914.0,3294.0,8.560513526858806,1418.0,489100.0,1973.0,561775.0,55.908417578419396,34.05,-118.24,82.62
91316,Los Angeles,CA,Los Angeles,29485.0,41.7,66128.0,41614.0,4240.0,14.380193318636596,1328.0,607200.0,1968.0,590966.6666666665,57.24944887230795,34.05,-118.24,82.62
91320,Thousand Oaks,CA,Ventura,45502.0,40.6,109810.0,47761.0,2293.0,5.039338930156916,1925.0,619100.0,1979.0,652533.3333333335,53.17128917410224,34.17,-118.84,76.71
91321,Santa Clarita,CA,Los Angeles,34664.0,34.1,62237.0,29167.0,5459.0,15.748326794368793,1296.0,380300.0,1978.0,440666.66666666674,51.48569120701593,34.39,-118.54,79.56
91324,Los Angeles,CA,Los Angeles,29689.0,35.1,63368.0,29927.0,4696.0,15.817306072956312,1414.0,497700.0,1969.0,552075.0,50.867324598336076,34.05,-118.24,82.62
91325,Los Angeles,CA,Los Angeles,33558.0,34.9,60593.0,31574.0,5820.0,17.343107455748257,1255.0,555100.0,1969.0,609633.3333333335,54.31491745634424,34.05,-118.24,82.62
91326,Los Angeles,CA,Los Angeles,36168.0,44.4,101656.0,44407.0,2230.0,6.1656713116567134,1685.0,648400.0,1978.0,713233.3333333335,49.95299712452997,34.05,-118.24,82.62
91331,Los Angeles,CA,Los Angeles,101536.0,32.2,53714.0,15854.0,20093.0,19.789040340371887,1111.0,329800.0,1958.0,407700.0,50.29349196344155,34.05,-118.24,82.62
91335,Los Angeles,CA,Los Angeles,80161.0,36.8,51263.0,22064.0,16407.0,20.46755903743716,1133.0,389200.0,1963.0,465141.66666666674,51.23314329911054,34.05,-118.24,82.62
91340,San Fernando,CA,Los Angeles,35681.0,31.6,55463.0,17122.0,6246.0,17.50511476696281,1117.0,338400.0,1957.0,398800.0,48.39550461029679,34.28,-118.44,80.6
91342,Los Angeles,CA,Los Angeles,95222.0,34.3,63895.0,20907.0,14968.0,15.719056520551973,1231.0,365200.0,1971.0,443366.66666666674,48.611665371447785,34.05,-118.24,82.62
91343,Los Angeles,CA,Los Angeles,64323.0,33.2,58285.0,22545.0,14585.0,22.67462649441102,1061.0,427600.0,1966.0,507083.33333333326,51.497908990563246,34.05,-118.24,82.62
91344,Los Angeles,CA,Los Angeles,53290.0,42.0,81335.0,34436.0,3896.0,7.310940138862826,1396.0,506900.0,1963.0,571941.6666666665,53.2951773315819,34.05,-118.24,82.62
91345,Los Angeles,CA,Los Angeles,18763.0,38.7,65818.0,22664.0,1992.0,10.616639130203062,1204.0,360000.0,1957.0,455966.66666666674,52.64083568725683,34.05,-118.24,82.62
91350,Santa Clarita,CA,Los Angeles,37400.0,37.5,101695.0,36088.0,2111.0,5.644385026737968,1550.0,432300.0,1986.0,489000.0,53.15775401069519,34.39,-118.54,79.56
91351,Santa Clarita,CA,Los Angeles,33247.0,36.5,70663.0,27899.0,4239.0,12.750022558426325,1358.0,339000.0,1982.0,434225.0,53.75221824525522,34.39,-118.54,79.56
91352,Los Angeles,CA,Los Angeles,47079.0,33.8,51047.0,18261.0,9344.0,19.847490388495928,1095.0,381300.0,1959.0,443541.66666666674,49.30011257673272,34.05,-118.24,82.62
91354,Santa Clarita,CA,Los Angeles,30058.0,37.3,116009.0,44217.0,1381.0,4.59445072859139,2003.0,494800.0,1997.0,532733.3333333335,53.14059484995675,34.39,-118.54,79.56
91355,Santa Clarita,CA,Los Angeles,33129.0,39.6,89889.0,41957.0,2008.0,6.061154879410787,1697.0,458400.0,1985.0,499141.66666666674,53.044160705122394,34.39,-118.54,79.56
91356,Los Angeles,CA,Los Angeles,29728.0,42.6,68817.0,45351.0,3126.0,10.515339074273411,1254.0,781700.0,1972.0,831666.6666666665,51.39599031216362,34.05,-118.24,82.62
91360,Thousand Oaks,CA,Ventura,43222.0,42.4,90459.0,39136.0,3904.0,9.032437184767018,1703.0,597800.0,1972.0,646116.6666666665,52.72315024755911,34.17,-118.84,76.71
91361,Westlake Village,CA,Ventura,20808.0,49.0,109966.0,66988.0,1115.0,5.358515955401769,1893.0,832600.0,1976.0,883758.3333333335,50.04325259515571,34.15,-118.81,76.69
91362,Thousand Oaks,CA,Ventura,35862.0,44.9,103894.0,55411.0,1718.0,4.7905861357425685,1731.0,704000.0,1983.0,761750.0,54.70972059561653,34.17,-118.84,76.71
91364,Los Angeles,CA,Los Angeles,27607.0,43.2,96635.0,50814.0,1960.0,7.0996486398377225,1841.0,699400.0,1964.0,794958.3333333335,51.8600354982432,34.05,-118.24,82.62
91367,Los Angeles,CA,Los Angeles,42319.0,40.9,80751.0,45621.0,3995.0,9.440204163614453,1727.0,593900.0,1972.0,678666.6666666665,54.63503390911885,34.05,-118.24,82.62
