Zipcode,Name,Population,Median Age,Household Income,Per Capita Income,Poverty Count,Poverty Rate,average rent,Median Home Value
27288,ZCTA5 27288,23181.0,44.1,33102.0,18514.0,6004.0,25.90052197920711,455.0,87300.0
27291,ZCTA5 27291,1525.0,49.9,48472.0,26199.0,274.0,17.9672131147541,-666666666.0,117600.0
27292,ZCTA5 27292,39016.0,41.2,38937.0,19911.0,7884.0,20.207094525322944,434.0,115300.0
27295,ZCTA5 27295,38264.0,42.7,46661.0,24250.0,5720.0,14.948776918252143,476.0,142700.0
27298,ZCTA5 27298,9660.0,44.1,39963.0,21950.0,1447.0,14.979296066252587,485.0,131300.0
27299,ZCTA5 27299,5388.0,37.6,40804.0,18625.0,1201.0,22.29027468448404,467.0,104200.0
27301,ZCTA5 27301,8913.0,41.4,58656.0,26203.0,513.0,5.75563783237967,678.0,155200.0
27302,ZCTA5 27302,30315.0,37.3,54934.0,27116.0,3492.0,11.519049975259772,667.0,169500.0
27305,ZCTA5 27305,1764.0,43.0,43292.0,21522.0,312.0,17.687074829931973,376.0,88400.0
27306,ZCTA5 27306,6065.0,50.1,35139.0,20757.0,1268.0,20.90684253915911,441.0,94000.0
27310,ZCTA5 27310,7225.0,41.4,109237.0,42453.0,195.0,2.698961937716263,653.0,321700.0
27311,ZCTA5 27311,3631.0,45.2,34977.0,21597.0,1145.0,31.534012668686312,420.0,84100.0
27312,ZCTA5 27312,20009.0,51.5,66181.0,40614.0,1718.0,8.586136238692589,737.0,278900.0
27313,ZCTA5 27313,6817.0,43.6,56994.0,24854.0,596.0,8.742848760451812,584.0,147600.0
27314,ZCTA5 27314,1153.0,53.2,57984.0,22323.0,101.0,8.759757155247181,-666666666.0,135900.0
27315,ZCTA5 27315,1991.0,49.4,32250.0,21299.0,511.0,25.665494726268207,321.0,120800.0
27316,ZCTA5 27316,7414.0,35.8,41118.0,17037.0,1979.0,26.692743458322095,491.0,112500.0
27317,ZCTA5 27317,16239.0,41.3,42278.0,23447.0,2863.0,17.630395960342387,458.0,121600.0
27320,ZCTA5 27320,38807.0,42.9,41192.0,21703.0,6834.0,17.610224959414538,457.0,112700.0
27325,ZCTA5 27325,5896.0,40.4,31857.0,17975.0,1609.0,27.28968792401628,312.0,93700.0
27326,ZCTA5 27326,3029.0,44.5,32364.0,21559.0,705.0,23.275008253549025,413.0,106900.0
27330,ZCTA5 27330,40378.0,36.3,44701.0,22250.0,7181.0,17.784437069691418,531.0,140900.0
27332,ZCTA5 27332,30060.0,35.8,54298.0,23848.0,4520.0,15.036593479707252,622.0,140800.0
27340,ZCTA5 27340,69.0,-666666666.0,-666666666.0,,0.0,0.0,-666666666.0,-666666666.0
27341,ZCTA5 27341,6171.0,41.1,43644.0,18271.0,870.0,14.098201263976666,473.0,94500.0
27343,ZCTA5 27343,1947.0,48.1,46195.0,22794.0,185.0,9.501797637390858,586.0,89600.0
27344,ZCTA5 27344,18617.0,36.9,37046.0,20968.0,4078.0,21.904710748240856,509.0,130900.0
27349,ZCTA5 27349,5467.0,42.4,51756.0,23978.0,643.0,11.761477958661057,459.0,140800.0
27350,ZCTA5 27350,6141.0,47.8,45175.0,23054.0,854.0,13.906529881126852,529.0,125100.0
27355,ZCTA5 27355,2741.0,41.8,43945.0,19912.0,351.0,12.805545421379058,485.0,123000.0
27356,ZCTA5 27356,3231.0,41.9,25816.0,20623.0,545.0,16.86784277313525,410.0,83000.0
27357,ZCTA5 27357,7701.0,41.7,59950.0,33674.0,945.0,12.271133619010518,496.0,158700.0
27358,ZCTA5 27358,14583.0,43.8,90118.0,41333.0,338.0,2.3177672632517314,574.0,292300.0
27360,ZCTA5 27360,46925.0,40.5,41820.0,21535.0,7859.0,16.748002131060204,475.0,118900.0
27370,ZCTA5 27370,14429.0,45.0,49676.0,24548.0,1440.0,9.979901587081573,467.0,125000.0
27371,ZCTA5 27371,8825.0,38.9,38644.0,19405.0,2224.0,25.20113314447592,394.0,116300.0
27376,ZCTA5 27376,8748.0,45.2,54215.0,29962.0,978.0,11.179698216735254,656.0,236700.0
27377,ZCTA5 27377,7562.0,40.2,57519.0,28287.0,658.0,8.701401745569955,763.0,162800.0
27379,ZCTA5 27379,5509.0,42.7,31316.0,16076.0,1492.0,27.082955164276637,319.0,98500.0
27401,ZCTA5 27401,20816.0,27.6,29692.0,16822.0,4611.0,22.151229823212912,542.0,104500.0
27403,ZCTA5 27403,21751.0,27.7,41670.0,24135.0,4622.0,21.249597719645074,657.0,165600.0
27405,ZCTA5 27405,48131.0,34.6,30847.0,16207.0,14884.0,30.92393675593692,563.0,104000.0
27406,ZCTA5 27406,60297.0,35.8,38560.0,20645.0,15620.0,25.90510307312138,593.0,123500.0
27407,ZCTA5 27407,50032.0,33.0,44337.0,24097.0,8723.0,17.43484170131116,671.0,131600.0
27408,ZCTA5 27408,18258.0,42.0,58673.0,50203.0,1284.0,7.0325336838646075,687.0,217300.0
27409,ZCTA5 27409,16669.0,31.3,39813.0,26367.0,1730.0,10.378547003419522,675.0,133100.0
27410,ZCTA5 27410,55099.0,41.6,59679.0,37265.0,5124.0,9.299624312600955,767.0,205900.0
27455,ZCTA5 27455,29553.0,42.4,67903.0,43439.0,2532.0,8.567658105776063,709.0,214000.0
27501,ZCTA5 27501,20662.0,34.9,52464.0,21542.0,2845.0,13.769238215080824,529.0,151000.0
27502,ZCTA5 27502,36288.0,37.5,97145.0,39085.0,1813.0,4.996141975308642,998.0,281400.0
27503,ZCTA5 27503,6246.0,45.5,77257.0,31247.0,298.0,4.771053474223503,775.0,288400.0
27504,ZCTA5 27504,14735.0,40.2,43442.0,21135.0,2684.0,18.21513403461147,538.0,125500.0
27505,ZCTA5 27505,6063.0,37.0,46740.0,22935.0,777.0,12.815437902028698,514.0,127400.0
27507,ZCTA5 27507,1497.0,56.1,47661.0,25868.0,335.0,22.37808951235805,406.0,140000.0
27508,ZCTA5 27508,1651.0,41.6,35052.0,16175.0,160.0,9.691096305269534,418.0,84500.0
27509,ZCTA5 27509,6158.0,34.4,40226.0,14696.0,1329.0,21.581682364404028,574.0,132100.0
27510,ZCTA5 27510,15494.0,30.1,46871.0,29968.0,2582.0,16.664515296243707,807.0,268000.0
27511,ZCTA5 27511,34585.0,38.5,70491.0,34483.0,4165.0,12.042793118403932,805.0,218800.0
27513,ZCTA5 27513,43436.0,38.8,86359.0,43187.0,2195.0,5.053411916382724,879.0,278400.0
27514,ZCTA5 27514,31764.0,24.2,62650.0,35292.0,4498.0,14.16068505226042,935.0,413400.0
27516,ZCTA5 27516,40515.0,33.1,77336.0,41876.0,6610.0,16.31494508206837,905.0,353600.0
27517,ZCTA5 27517,24099.0,43.3,84900.0,60513.0,2112.0,8.763849122370223,931.0,374900.0
27518,ZCTA5 27518,20657.0,42.8,102833.0,51501.0,983.0,4.758677445902116,1000.0,372500.0
27519,ZCTA5 27519,50044.0,38.3,123816.0,48406.0,1543.0,3.0832867076972263,1149.0,365200.0
27520,ZCTA5 27520,39172.0,36.6,58942.0,24924.0,3468.0,8.853262534463392,748.0,151100.0
27521,ZCTA5 27521,6397.0,36.5,44855.0,19997.0,1406.0,21.979052680944193,516.0,119500.0
27522,ZCTA5 27522,11624.0,42.5,57695.0,26521.0,874.0,7.51892635925671,701.0,140300.0
27523,ZCTA5 27523,10942.0,39.1,83542.0,40702.0,652.0,5.958691281301407,957.0,338500.0
27524,ZCTA5 27524,13820.0,36.3,47649.0,21603.0,2262.0,16.367583212735166,482.0,131300.0
27525,ZCTA5 27525,14679.0,39.3,48161.0,23860.0,2320.0,15.804891341372029,533.0,137300.0
27526,ZCTA5 27526,43455.0,37.6,70890.0,29232.0,4422.0,10.176044183638247,818.0,208200.0
27527,ZCTA5 27527,20648.0,37.5,80569.0,28958.0,963.0,4.663889965129795,976.0,204300.0
27529,ZCTA5 27529,46779.0,37.3,61453.0,27536.0,6182.0,13.215331665918468,770.0,168400.0
27530,ZCTA5 27530,40459.0,38.5,36046.0,21460.0,10196.0,25.200820583800883,433.0,131100.0
27531,ZCTA5 27531,478.0,22.0,-666666666.0,20746.0,0.0,0.0,-666666666.0,-666666666.0
27534,ZCTA5 27534,33418.0,36.2,46807.0,24569.0,4810.0,14.393440660721767,698.0,133400.0
27536,ZCTA5 27536,16685.0,36.8,22263.0,16716.0,5408.0,32.412346418939165,419.0,98300.0
27537,ZCTA5 27537,24816.0,41.1,38844.0,18902.0,5542.0,22.33236621534494,495.0,95600.0
27539,ZCTA5 27539,22080.0,37.1,92467.0,39023.0,1172.0,5.307971014492754,1012.0,269100.0
27540,ZCTA5 27540,34341.0,35.5,94459.0,35495.0,1548.0,4.507731283305669,1078.0,247900.0
27541,ZCTA5 27541,4085.0,41.7,56167.0,28706.0,529.0,12.949816401468789,616.0,159500.0
27542,ZCTA5 27542,9400.0,42.1,38414.0,19721.0,2342.0,24.914893617021278,445.0,102000.0
27544,ZCTA5 27544,4564.0,42.0,35583.0,20460.0,661.0,14.4829097283085,537.0,107200.0
27545,ZCTA5 27545,25677.0,34.5,57771.0,25334.0,2393.0,9.319624566732873,822.0,158800.0
27546,ZCTA5 27546,20288.0,34.1,42963.0,18884.0,3615.0,17.818414826498422,563.0,136800.0
27549,ZCTA5 27549,24561.0,42.2,39629.0,20061.0,5080.0,20.683196938235415,466.0,119100.0
27551,ZCTA5 27551,1803.0,53.6,40288.0,23870.0,482.0,26.73322240709928,568.0,146300.0
27553,ZCTA5 27553,2371.0,46.3,30167.0,16439.0,261.0,11.008013496415014,601.0,78500.0
27555,ZCTA5 27555,661.0,40.0,27500.0,14629.0,145.0,21.936459909228443,492.0,81000.0
27556,ZCTA5 27556,162.0,64.5,-666666666.0,67991.0,28.0,17.28395061728395,410.0,-666666666.0
27557,ZCTA5 27557,6830.0,40.7,41845.0,20657.0,1244.0,18.213762811127378,484.0,103300.0
27559,ZCTA5 27559,2300.0,45.8,63750.0,26303.0,154.0,6.695652173913044,589.0,170400.0
27560,ZCTA5 27560,28312.0,33.4,89973.0,41888.0,1891.0,6.679146651596496,988.0,267900.0
27562,ZCTA5 27562,1806.0,38.5,60931.0,26943.0,183.0,10.132890365448505,320.0,231300.0
27563,ZCTA5 27563,5034.0,46.3,31663.0,19338.0,1132.0,22.487087802940007,376.0,72800.0
27565,ZCTA5 27565,25568.0,44.6,42776.0,22421.0,5141.0,20.107165206508135,481.0,123300.0
27568,ZCTA5 27568,585.0,37.8,40234.0,23750.0,82.0,14.017094017094017,458.0,135600.0
27569,ZCTA5 27569,7857.0,39.7,41795.0,19679.0,1390.0,17.691230749649993,587.0,99300.0
27571,ZCTA5 27571,5660.0,36.6,84155.0,30604.0,494.0,8.72791519434629,647.0,255400.0
27572,ZCTA5 27572,7063.0,47.5,66559.0,33070.0,511.0,7.234886025768088,-666666666.0,175600.0
27573,ZCTA5 27573,11339.0,40.2,27948.0,17251.0,3242.0,28.591586559661344,451.0,114400.0
27574,ZCTA5 27574,14037.0,44.3,44777.0,22191.0,2572.0,18.323003490774383,457.0,109400.0
27576,ZCTA5 27576,17850.0,35.7,37055.0,18319.0,4962.0,27.798319327731093,512.0,112100.0
27577,ZCTA5 27577,24621.0,39.1,41438.0,20275.0,4708.0,19.121887819341215,544.0,135100.0
27581,ZCTA5 27581,4727.0,41.4,58690.0,23588.0,198.0,4.188703194415062,577.0,155700.0
27582,ZCTA5 27582,143.0,55.8,34375.0,20898.0,12.0,8.391608391608392,575.0,85800.0
27583,ZCTA5 27583,6725.0,43.7,51982.0,23872.0,470.0,6.988847583643123,509.0,125600.0
27587,ZCTA5 27587,61679.0,37.6,83222.0,35925.0,4387.0,7.112631527748504,846.0,272700.0
27589,ZCTA5 27589,8672.0,41.5,33469.0,17627.0,2346.0,27.05258302583026,421.0,91800.0
27591,ZCTA5 27591,19589.0,39.3,55914.0,26767.0,1970.0,10.056664454540813,631.0,139900.0
27592,ZCTA5 27592,16234.0,35.0,56645.0,23956.0,1910.0,11.76543057779968,640.0,162800.0
27596,ZCTA5 27596,17898.0,37.5,61104.0,27294.0,1951.0,10.900659291540954,666.0,165700.0
27597,ZCTA5 27597,22943.0,38.6,50791.0,24181.0,3382.0,14.740879571111014,619.0,147200.0
27601,ZCTA5 27601,10089.0,32.1,27874.0,21458.0,2971.0,29.44791356923382,581.0,262100.0
27603,ZCTA5 27603,51127.0,31.8,57264.0,28048.0,10078.0,19.711698319870127,823.0,189300.0
27604,ZCTA5 27604,44938.0,34.7,51774.0,25834.0,6525.0,14.52000534069162,798.0,162400.0
27605,ZCTA5 27605,4880.0,35.3,53125.0,51466.0,681.0,13.954918032786885,907.0,345100.0
27606,ZCTA5 27606,46393.0,27.8,48231.0,28786.0,9935.0,21.414868622421487,787.0,237000.0
27607,ZCTA5 27607,29014.0,23.4,69766.0,29735.0,3657.0,12.604260012407803,839.0,364700.0
27608,ZCTA5 27608,11361.0,40.2,96217.0,64620.0,665.0,5.85335797905114,841.0,493700.0
27609,ZCTA5 27609,33192.0,37.9,55575.0,41473.0,3583.0,10.794769824053988,791.0,248400.0
27610,ZCTA5 27610,73925.0,32.6,46847.0,19495.0,15761.0,21.32025701724721,726.0,146700.0
27612,ZCTA5 27612,37115.0,36.2,72910.0,46577.0,2826.0,7.6141721675872285,879.0,290900.0
27613,ZCTA5 27613,43972.0,38.1,82982.0,45107.0,2261.0,5.14190848721914,851.0,297400.0
27614,ZCTA5 27614,32996.0,40.3,98227.0,50076.0,1241.0,3.7610619469026547,1043.0,367800.0
27615,ZCTA5 27615,43140.0,43.8,78750.0,47611.0,2325.0,5.389429763560501,857.0,280000.0
27616,ZCTA5 27616,50392.0,33.0,61978.0,26288.0,6766.0,13.426734402286078,825.0,175300.0
27617,ZCTA5 27617,17392.0,35.4,81049.0,57281.0,927.0,5.330036798528059,1007.0,260100.0
27701,ZCTA5 27701,22595.0,32.2,31094.0,22415.0,7213.0,31.922991812347863,548.0,196000.0
27703,ZCTA5 27703,47381.0,33.6,57412.0,26674.0,8584.0,18.116966716616364,760.0,157500.0
27704,ZCTA5 27704,35893.0,35.0,43952.0,22374.0,7217.0,20.106984648817317,689.0,142200.0
27705,ZCTA5 27705,49479.0,33.2,48994.0,32180.0,8346.0,16.867762080882798,766.0,229000.0
27707,ZCTA5 27707,50037.0,33.5,46835.0,31592.0,9632.0,19.249755181165938,765.0,213000.0
27709,ZCTA5 27709,1149.0,33.5,95882.0,60701.0,40.0,3.4812880765883376,-666666666.0,195100.0
27712,ZCTA5 27712,20821.0,45.5,78378.0,37174.0,1228.0,5.897891551798665,970.0,196600.0
27713,ZCTA5 27713,52169.0,33.9,70453.0,37341.0,5794.0,11.106212501677241,859.0,209700.0
27801,ZCTA5 27801,20713.0,38.2,29253.0,16300.0,6873.0,33.18205957611162,420.0,83200.0
27803,ZCTA5 27803,19091.0,41.8,44435.0,26999.0,3653.0,19.134670787281966,417.0,147500.0
27804,ZCTA5 27804,30081.0,37.2,43567.0,24348.0,4590.0,15.258801236661014,548.0,128700.0
27805,ZCTA5 27805,4077.0,39.7,40093.0,18112.0,651.0,15.967623252391464,384.0,89100.0
27806,ZCTA5 27806,2629.0,47.8,41394.0,34411.0,494.0,18.790414606314187,329.0,87500.0
27807,ZCTA5 27807,6772.0,36.7,40930.0,19826.0,1045.0,15.43118724158299,434.0,102100.0
27808,ZCTA5 27808,1884.0,52.6,39712.0,26277.0,232.0,12.314225053078557,439.0,149800.0
27809,ZCTA5 27809,4572.0,42.9,38778.0,20807.0,941.0,20.58180227471566,462.0,89200.0
27810,ZCTA5 27810,4226.0,50.6,40966.0,22770.0,718.0,16.99006152389967,364.0,109300.0
27812,ZCTA5 27812,2567.0,51.8,27363.0,19819.0,636.0,24.77600311647838,285.0,89600.0
27813,ZCTA5 27813,699.0,28.8,32132.0,16115.0,261.0,37.33905579399141,499.0,82800.0
27814,ZCTA5 27814,2019.0,55.3,46047.0,23296.0,297.0,14.710252600297176,-666666666.0,91500.0
27816,ZCTA5 27816,2281.0,39.9,40779.0,18236.0,411.0,18.018412976764576,454.0,116000.0
27817,ZCTA5 27817,6963.0,46.8,43750.0,22524.0,1307.0,18.770644836995547,435.0,112400.0
27818,ZCTA5 27818,1242.0,45.5,24145.0,18953.0,401.0,32.2866344605475,385.0,121400.0
27819,ZCTA5 27819,246.0,55.8,25500.0,17754.0,36.0,14.634146341463415,422.0,66600.0
27820,ZCTA5 27820,2571.0,48.3,38421.0,19424.0,497.0,19.330999611046284,289.0,88300.0
27821,ZCTA5 27821,249.0,49.3,14387.0,13898.0,35.0,14.056224899598394,378.0,-666666666.0
27822,ZCTA5 27822,7894.0,46.3,46474.0,25446.0,707.0,8.95616924246263,380.0,115600.0
27823,ZCTA5 27823,7953.0,41.5,29969.0,14616.0,2435.0,30.617377090406137,375.0,70600.0
27824,ZCTA5 27824,2132.0,38.0,39136.0,17439.0,648.0,30.393996247654783,362.0,113500.0
27825,ZCTA5 27825,58.0,64.5,17292.0,16655.0,17.0,29.310344827586206,413.0,67900.0
27826,ZCTA5 27826,1263.0,44.3,32098.0,15923.0,80.0,6.334125098970705,-666666666.0,37600.0
27827,ZCTA5 27827,23.0,48.8,-666666666.0,11009.0,17.0,73.91304347826087,-666666666.0,106300.0
27828,ZCTA5 27828,8454.0,39.8,37702.0,21541.0,1686.0,19.94322214336409,471.0,134000.0
27829,ZCTA5 27829,1644.0,47.4,38977.0,22839.0,253.0,15.389294403892944,315.0,99400.0
27830,ZCTA5 27830,4787.0,44.3,40511.0,21894.0,790.0,16.503029036975143,423.0,87800.0
27831,ZCTA5 27831,3626.0,39.0,28578.0,14405.0,1023.0,28.212906784335356,452.0,56800.0
27832,ZCTA5 27832,3070.0,42.9,29542.0,18496.0,1017.0,33.127035830618894,392.0,67300.0
27834,ZCTA5 27834,56723.0,30.4,33603.0,19885.0,17342.0,30.573136117624244,522.0,105300.0
27837,ZCTA5 27837,6561.0,36.5,64526.0,28848.0,1008.0,15.363511659807957,525.0,167100.0
27839,ZCTA5 27839,3552.0,44.3,30534.0,15222.0,451.0,12.697072072072071,607.0,81600.0
27840,ZCTA5 27840,506.0,47.6,25298.0,15089.0,52.0,10.276679841897232,332.0,52000.0
27841,ZCTA5 27841,37.0,56.6,-666666666.0,26376.0,16.0,43.24324324324324,-666666666.0,34600.0
27842,ZCTA5 27842,1324.0,63.8,59844.0,35430.0,210.0,15.861027190332326,613.0,313300.0
27843,ZCTA5 27843,1570.0,48.4,27697.0,12089.0,754.0,48.02547770700637,387.0,80900.0
27844,ZCTA5 27844,3235.0,36.6,22019.0,15991.0,1141.0,35.27047913446677,355.0,80000.0
27845,ZCTA5 27845,2881.0,44.8,35357.0,16135.0,662.0,22.978132592849704,434.0,97800.0
27846,ZCTA5 27846,3361.0,43.5,40583.0,20241.0,937.0,27.87860755727462,394.0,85000.0
27847,ZCTA5 27847,631.0,52.3,21915.0,17764.0,73.0,11.568938193343898,396.0,56800.0
27849,ZCTA5 27849,1592.0,37.7,33125.0,17144.0,266.0,16.70854271356784,390.0,82400.0
27850,ZCTA5 27850,6640.0,51.8,40260.0,27741.0,907.0,13.659638554216867,458.0,151100.0
27851,ZCTA5 27851,5416.0,45.7,45163.0,20901.0,629.0,11.613737075332349,410.0,88800.0
27852,ZCTA5 27852,3178.0,39.9,43493.0,22967.0,604.0,19.005663939584643,367.0,90300.0
27853,ZCTA5 27853,268.0,49.0,45052.0,20565.0,107.0,39.92537313432836,-666666666.0,104100.0
27855,ZCTA5 27855,5985.0,34.5,33578.0,18549.0,1502.0,25.09607351712615,400.0,89800.0
27856,ZCTA5 27856,16797.0,46.8,47975.0,24934.0,2713.0,16.151693754837172,431.0,124400.0
27857,ZCTA5 27857,1129.0,51.8,30849.0,18112.0,79.0,6.99734278122232,361.0,76600.0
27858,ZCTA5 27858,58254.0,25.5,43603.0,26071.0,14338.0,24.61290211830947,614.0,161500.0
27860,ZCTA5 27860,2039.0,29.5,37393.0,23175.0,429.0,21.039725355566453,521.0,93800.0
27861,ZCTA5 27861,67.0,49.1,18958.0,10530.0,19.0,28.35820895522388,-666666666.0,61900.0
27862,ZCTA5 27862,648.0,55.5,38487.0,22734.0,117.0,18.055555555555557,375.0,130100.0
27863,ZCTA5 27863,12016.0,38.4,52899.0,23188.0,1035.0,8.613515312916112,566.0,113800.0
27864,ZCTA5 27864,4628.0,40.2,35708.0,19144.0,782.0,16.8971477960242,401.0,74900.0
27865,ZCTA5 27865,2483.0,43.5,58173.0,24087.0,283.0,11.39750302053967,-666666666.0,99200.0
27866,ZCTA5 27866,688.0,48.2,38173.0,20263.0,222.0,32.26744186046512,614.0,67200.0
27869,ZCTA5 27869,2212.0,47.4,22391.0,14653.0,756.0,34.177215189873415,417.0,57400.0
27870,ZCTA5 27870,26985.0,40.5,34455.0,20732.0,6972.0,25.836575875486382,482.0,97600.0
27871,ZCTA5 27871,4220.0,51.5,37586.0,21591.0,840.0,19.90521327014218,401.0,73800.0
27872,ZCTA5 27872,391.0,56.1,30250.0,17395.0,76.0,19.437340153452684,375.0,63800.0
27873,ZCTA5 27873,570.0,33.6,43750.0,17517.0,114.0,20.0,611.0,77200.0
27874,ZCTA5 27874,3681.0,50.9,34429.0,32652.0,732.0,19.885900570497146,346.0,74300.0
27875,ZCTA5 27875,568.0,54.1,-666666666.0,21970.0,217.0,38.20422535211268,-666666666.0,73100.0
27876,ZCTA5 27876,1306.0,57.4,28387.0,29072.0,221.0,16.921898928024504,323.0,98600.0
27878,ZCTA5 27878,2084.0,35.9,24469.0,15767.0,578.0,27.735124760076776,421.0,76600.0
27879,ZCTA5 27879,263.0,36.8,41000.0,24158.0,20.0,7.604562737642586,600.0,135900.0
27880,ZCTA5 27880,3192.0,42.0,62339.0,31055.0,507.0,15.88345864661654,332.0,145700.0
27881,ZCTA5 27881,133.0,13.5,46250.0,9689.0,6.0,4.511278195488722,-666666666.0,-666666666.0
27882,ZCTA5 27882,7527.0,41.5,35642.0,20352.0,2070.0,27.500996412913512,401.0,91400.0
27883,ZCTA5 27883,3201.0,41.8,44506.0,23119.0,569.0,17.775695095282725,379.0,82600.0
27884,ZCTA5 27884,1108.0,52.1,47279.0,24613.0,146.0,13.176895306859207,-666666666.0,90400.0
27885,ZCTA5 27885,1076.0,41.8,31686.0,19162.0,130.0,12.0817843866171,-666666666.0,72000.0
27886,ZCTA5 27886,21303.0,43.3,34021.0,19542.0,3981.0,18.68750880157724,450.0,83800.0
27888,ZCTA5 27888,2577.0,35.3,32955.0,22067.0,932.0,36.16608459448972,348.0,81900.0
27889,ZCTA5 27889,26818.0,43.7,38724.0,22952.0,4992.0,18.61436348721008,451.0,130000.0
27890,ZCTA5 27890,2500.0,41.5,25556.0,15378.0,1147.0,45.88,420.0,98600.0
27891,ZCTA5 27891,5076.0,45.1,42821.0,19382.0,1053.0,20.74468085106383,434.0,87000.0
27892,ZCTA5 27892,14195.0,44.5,35647.0,22537.0,2571.0,18.1120112715745,441.0,91100.0
27893,ZCTA5 27893,39294.0,37.8,32178.0,17889.0,12016.0,30.57973227464753,447.0,96800.0
27896,ZCTA5 27896,21001.0,40.1,57924.0,30809.0,2459.0,11.708966239702871,593.0,162700.0
27897,ZCTA5 27897,1793.0,46.7,19150.0,14024.0,840.0,46.848856664807585,248.0,68000.0
27909,ZCTA5 27909,39940.0,37.9,45757.0,22558.0,6533.0,16.357035553329997,604.0,156400.0
27910,ZCTA5 27910,11828.0,41.7,34681.0,19105.0,2527.0,21.364558674332095,444.0,87100.0
27915,ZCTA5 27915,830.0,51.9,40326.0,26909.0,59.0,7.108433734939759,892.0,258400.0
27916,ZCTA5 27916,737.0,47.8,54479.0,28224.0,41.0,5.563093622795115,-666666666.0,205800.0
27917,ZCTA5 27917,1000.0,32.1,29602.0,12905.0,359.0,35.9,549.0,131800.0
27919,ZCTA5 27919,1059.0,50.5,71250.0,27960.0,13.0,1.2275731822474032,515.0,186700.0
27920,ZCTA5 27920,1192.0,36.6,38807.0,18251.0,156.0,13.087248322147651,733.0,220000.0
27921,ZCTA5 27921,4959.0,42.1,59385.0,26909.0,743.0,14.982859447469249,939.0,212600.0
27922,ZCTA5 27922,895.0,57.4,39688.0,22603.0,251.0,28.044692737430168,530.0,82300.0
27923,ZCTA5 27923,517.0,35.4,42697.0,23366.0,46.0,8.897485493230175,501.0,238300.0
27924,ZCTA5 27924,2572.0,48.2,30710.0,20012.0,508.0,19.751166407465007,588.0,78500.0
27925,ZCTA5 27925,4043.0,45.1,32654.0,17278.0,875.0,21.642344793470194,507.0,113800.0
27926,ZCTA5 27926,1682.0,44.7,54034.0,28009.0,166.0,9.869203329369798,686.0,117700.0
27927,ZCTA5 27927,735.0,60.4,60250.0,48670.0,68.0,9.251700680272108,841.0,450000.0
27928,ZCTA5 27928,1888.0,49.9,34681.0,19824.0,354.0,18.75,436.0,82500.0
27929,ZCTA5 27929,1248.0,54.5,69224.0,43746.0,55.0,4.407051282051282,-666666666.0,287500.0
27932,ZCTA5 27932,12278.0,45.6,39213.0,22283.0,3080.0,25.08551881413911,495.0,128500.0
27935,ZCTA5 27935,1612.0,44.4,61694.0,25439.0,139.0,8.622828784119108,318.0,166100.0
27936,ZCTA5 27936,1223.0,40.0,57813.0,20383.0,135.0,11.038430089942764,869.0,227600.0
27937,ZCTA5 27937,4353.0,41.7,55761.0,22731.0,529.0,12.15253847920974,501.0,151400.0
27938,ZCTA5 27938,1349.0,52.9,43500.0,23952.0,169.0,12.527798369162342,562.0,111900.0
27939,ZCTA5 27939,2370.0,39.3,51094.0,22214.0,291.0,12.278481012658228,711.0,173800.0
27941,ZCTA5 27941,640.0,55.9,57377.0,30236.0,12.0,1.875,-666666666.0,262200.0
27942,ZCTA5 27942,951.0,52.1,42768.0,20041.0,42.0,4.416403785488959,425.0,69000.0
27943,ZCTA5 27943,481.0,60.2,77830.0,37492.0,9.0,1.8711018711018712,-666666666.0,398600.0
27944,ZCTA5 27944,12066.0,47.9,45058.0,25268.0,2058.0,17.05619094977623,521.0,163300.0
27946,ZCTA5 27946,1047.0,48.6,50293.0,22185.0,226.0,21.585482330468004,717.0,124600.0
27947,ZCTA5 27947,1729.0,36.1,47826.0,18505.0,84.0,4.8582995951417,939.0,235900.0
27948,ZCTA5 27948,11071.0,44.2,52616.0,28039.0,1073.0,9.691988076957818,970.0,241700.0
27949,ZCTA5 27949,7193.0,52.6,66944.0,39287.0,289.0,4.0177950785485885,1063.0,387700.0
27950,ZCTA5 27950,2148.0,47.9,54706.0,24861.0,203.0,9.450651769087523,-666666666.0,186900.0
27953,ZCTA5 27953,1331.0,36.4,40223.0,15967.0,158.0,11.870773854244929,603.0,126700.0
27954,ZCTA5 27954,6788.0,44.6,54343.0,27534.0,610.0,8.986446670595168,788.0,249900.0
27956,ZCTA5 27956,469.0,44.8,104167.0,35474.0,0.0,0.0,-666666666.0,297500.0
27957,ZCTA5 27957,1684.0,50.0,41465.0,21651.0,196.0,11.63895486935867,-666666666.0,77200.0
27958,ZCTA5 27958,10326.0,40.9,80061.0,30338.0,997.0,9.655239202014332,1002.0,242700.0
27959,ZCTA5 27959,2869.0,44.4,56490.0,37220.0,254.0,8.853258975252702,1071.0,340000.0
27960,ZCTA5 27960,405.0,39.4,62853.0,22395.0,37.0,9.135802469135802,808.0,-666666666.0
27962,ZCTA5 27962,7591.0,42.0,30625.0,20359.0,1835.0,24.17336319325517,369.0,80600.0
27964,ZCTA5 27964,653.0,53.1,54679.0,31188.0,42.0,6.431852986217458,922.0,317200.0
27965,ZCTA5 27965,732.0,41.1,34327.0,15933.0,151.0,20.628415300546447,1074.0,139800.0
27966,ZCTA5 27966,805.0,45.5,56598.0,26331.0,93.0,11.5527950310559,738.0,193800.0
27967,ZCTA5 27967,256.0,54.4,24531.0,23557.0,68.0,26.5625,339.0,60000.0
