Zipcode,Name,Population,Median Age,Household Income,Per Capita Income,Poverty Count (total),Poverty Rate,average rent,Median Home Value,African poverty rate,Native Hawaiian / Pacific Islander poverty rate,Hispanic poverty rate,Mix race poverty rate,Single father poverty rate,Single mother poverty rate,Asian poverty rate,Caucasian poverty rate
91390,ZCTA5 91390,20546.0,41.5,108391.0,39545.0,1197.0,5.8259515234108825,1475.0,508100.0,0.0,0.0,0.5159155066679646,0.8517472987442811,0.22388786138421105,0.08274116616373017,0.4137058308186508,4.409617443784678
91401,ZCTA5 91401,41019.0,35.7,49153.0,26945.0,9082.0,22.14095906774909,1120.0,568100.0,1.5334357249079695,0.0,14.261683610034375,0.8557010166020624,0.5119578731807212,1.896682025402862,0.22916209561422754,10.358614300689924
91402,ZCTA5 91402,71765.0,31.8,39095.0,15208.0,19411.0,27.048003901623353,989.0,317100.0,0.9475371002577858,0.06409809795861493,22.244826865463665,0.28565456698947955,0.6577022225318748,2.1068766111614297,2.1152372326342923,13.691911098725006
91403,ZCTA5 91403,24579.0,41.4,83241.0,59600.0,1781.0,7.246023027787949,1502.0,804900.0,0.7038528825420074,0.0,0.7079213963139265,0.15053500956100738,0.069164734122625,0.32954961552544854,0.2766589364905,5.935961593229993
91405,ZCTA5 91405,54356.0,33.5,39472.0,18533.0,13599.0,25.01839723305615,1004.0,387100.0,0.7616454485245419,0.03679446611229671,18.28500993450585,0.7101331959673265,0.7910810214143793,2.0402531459268527,1.129590109647509,9.33659577599529
91406,ZCTA5 91406,55385.0,35.0,49764.0,23411.0,10847.0,19.584725106075652,1065.0,424100.0,0.6518010291595198,0.0,13.884625801209713,0.24916493635460865,0.6373566850230207,1.10679786945924,0.9063825945653156,7.783695946555927
91411,ZCTA5 91411,25290.0,33.4,47126.0,27827.0,5209.0,20.59707394226967,1111.0,524500.0,1.5104784499802293,0.0,13.756425464610517,0.44286279161724,0.5456702253855279,1.5776986951364176,0.7710557532621589,14.159746935547647
91423,ZCTA5 91423,34140.0,39.1,81753.0,55895.0,2789.0,8.1693028705331,1484.0,803400.0,0.008787346221441126,0.0,1.6754540128881077,0.4364381956649092,0.14352665495020503,0.5536028119507909,0.39250146455770357,6.7369654364381955
91436,ZCTA5 91436,14353.0,47.3,137683.0,81785.0,554.0,3.8598202466383333,1839.0,1062800.0,0.3204904897930746,0.0,0.22991709050372744,0.09754058385006618,0.15327806033581828,0.0,0.1672124294572563,3.2745767435379363
91501,ZCTA5 91501,20110.0,38.8,61048.0,31122.0,3053.0,15.181501740427647,1370.0,651900.0,0.2486325211337643,0.0,3.5057185479860764,0.3878667329686723,0.46245648930880157,0.9646941819990055,1.3276976628543014,11.606166086524118
91502,ZCTA5 91502,12080.0,38.6,40083.0,25234.0,2373.0,19.644039735099337,1208.0,395600.0,0.07450331125827815,0.0,4.8509933774834435,0.5794701986754967,0.9437086092715232,0.3394039735099338,0.8857615894039735,16.46523178807947
91504,ZCTA5 91504,26833.0,38.5,74006.0,36537.0,2353.0,8.76905303171468,1268.0,607500.0,0.20124473595945291,0.0,1.9006447285059442,0.2422390340252674,0.1788842097417359,0.6149144709872172,1.3304513099541608,5.8062833078671785
91505,ZCTA5 91505,30985.0,38.1,80389.0,39816.0,3052.0,9.84992738421817,1491.0,594400.0,0.39373890592222044,0.0,3.18541229627239,0.3291915442956269,0.18073261255446182,0.2646441826690334,1.0004841052121995,6.377279328707439
91506,ZCTA5 91506,18125.0,43.7,73661.0,39613.0,1596.0,8.80551724137931,1210.0,609100.0,0.07172413793103448,0.0,3.696551724137931,0.13241379310344828,0.2593103448275862,0.623448275862069,0.2206896551724138,7.017931034482759
91601,ZCTA5 91601,39318.0,33.4,50275.0,29995.0,8556.0,21.76102548451091,1181.0,498500.0,1.747291316954067,0.048323922885192536,9.878427183478305,1.0809298540108856,0.10936466758227784,1.3327229258863624,1.0707563965613713,13.675670176509486
91602,ZCTA5 91602,18615.0,38.7,72417.0,51522.0,2016.0,10.829975825946818,1391.0,665700.0,0.709105560032232,0.0,2.207896857373086,1.026054257319366,0.048348106365834004,0.365296803652968,0.51034112275047,7.966693526725758
91604,ZCTA5 91604,30386.0,40.5,94583.0,69356.0,1874.0,6.167313894556703,1632.0,918600.0,0.7075626933456197,0.11847561376949911,0.6121240044757454,0.7009807148028697,0.06252879615612453,0.5792141117619957,0.44099256236424667,4.087408675047719
91605,ZCTA5 91605,55377.0,34.0,44913.0,18574.0,12849.0,23.202773714719108,1022.0,385100.0,1.5656319410585622,0.0,16.143886451053685,0.44061614027484336,0.5038192751503332,1.8527547537786446,0.720515737580584,14.594506744677393
91606,ZCTA5 91606,45040.0,35.2,42273.0,20850.0,9423.0,20.92140319715808,1042.0,426200.0,1.1789520426287745,0.12433392539964476,13.61234458259325,0.3663410301953819,0.6416518650088809,1.294404973357016,0.7193605683836589,12.306838365896981
91607,ZCTA5 91607,31405.0,37.6,56096.0,38838.0,3568.0,11.361248208883936,1233.0,656300.0,0.7705779334500875,0.006368412673141219,2.646075465690177,0.2324470625696545,0.24199968157936635,0.4744467441490209,0.6814201560261105,9.001751313485114
91701,ZCTA5 91701,40870.0,40.1,83426.0,33684.0,2881.0,7.049180327868853,1350.0,424300.0,0.19574259848299486,0.019574259848299486,3.036457058967458,0.19084903352092,0.10276486420357231,0.4502079765108882,0.6777587472473697,4.991436261316369
91702,ZCTA5 91702,61968.0,29.5,59027.0,18844.0,8576.0,13.839400981151561,1165.0,339700.0,0.6003098373353989,0.009682416731216111,10.595791376194164,0.3340433772269559,0.2775626129615285,1.0295636457526465,0.834301575006455,5.744900593854893
91706,ZCTA5 91706,77667.0,33.5,53693.0,16491.0,12283.0,15.814953583890198,1168.0,333900.0,0.3257496748940992,0.07596533920455277,12.771189823219643,0.1648061596302162,0.19441976643877065,1.0017124390024077,1.87595761391582,6.727438938030309
91708,ZCTA5 91708,2893.0,36.2,82833.0,11831.0,51.0,1.7628759073625995,2295.0,391400.0,0.0,0.0,0.0,0.0,0.0,0.3110957483581058,1.417213964742482,0.3456619426201175
91709,ZCTA5 91709,77266.0,38.1,97222.0,36145.0,5180.0,6.704113063960863,1737.0,537800.0,0.5966401780860922,0.0,2.218310770584733,0.4490979214661041,0.25366914296068127,0.6626459244687185,2.1639530970931586,2.7295317474697796
91710,ZCTA5 91710,87071.0,36.4,72969.0,23041.0,8557.0,9.827611948869313,1302.0,370300.0,0.3525858207669603,0.0,6.507333095979144,0.6431532886954324,0.2790825877731966,0.5845803999035271,1.2736732092200618,3.6613797935018546
91711,ZCTA5 91711,36957.0,39.0,94509.0,40627.0,3264.0,8.831885705008524,1361.0,579800.0,0.19211516086262412,0.0,4.418648699840355,0.3111724436507292,0.13258651946857158,0.5411694672186596,1.1256324918148117,5.262873068701464
91722,ZCTA5 91722,35407.0,36.3,69708.0,23748.0,3197.0,9.029287993899512,1250.0,367700.0,0.22029542180924677,0.0,6.6314570565142485,0.2259440223684582,0.1948767192927952,0.6863049679441918,0.6467647640297116,4.216680317451352
91723,ZCTA5 91723,19258.0,33.7,60053.0,24720.0,2214.0,11.496520926368262,1158.0,406500.0,0.5815764876934261,0.0,7.1814310935715024,1.0073735590403987,0.11943088586561429,1.2721985668293696,0.34271471596219755,5.2082251531830925
91724,ZCTA5 91724,26190.0,39.9,80797.0,30131.0,2721.0,10.389461626575029,1348.0,453600.0,0.3550973654066438,0.0,6.666666666666667,0.8171057655593738,0.30927835051546393,1.2065673921344024,0.9087437953417334,4.761359297441771
91730,ZCTA5 91730,68807.0,33.4,63567.0,26492.0,8667.0,12.596102140770562,1412.0,326200.0,1.8835292920778408,0.06394698213844521,6.340924615228102,1.027511735724563,0.2383478425160231,1.2382461086808028,1.130698911447963,6.739139913090238
91731,ZCTA5 91731,30179.0,36.3,34554.0,14693.0,7346.0,24.34142947082408,973.0,383800.0,0.046389873753272144,0.0,18.483051128268002,0.44070380065608533,0.5931276715596938,1.305543589913516,5.17909804831174,12.24029954604195
91732,ZCTA5 91732,62855.0,34.9,44421.0,16516.0,13780.0,21.923474663908998,1090.0,374400.0,0.12568610293532734,0.10977646965237452,17.120356375785537,0.3977408320738207,0.6713865245406093,1.401638692228144,3.886723411025376,13.725240633203404
91733,ZCTA5 91733,44622.0,34.7,40841.0,14658.0,10213.0,22.88781318632065,1059.0,363600.0,0.06499036349782618,0.0,18.871856931558423,0.2756487831114697,0.6499036349782619,1.3401461162655193,3.2181435166509793,13.674868898749496
91737,ZCTA5 91737,25508.0,40.3,99333.0,39040.0,1813.0,7.107574094401756,1459.0,522100.0,0.14505253253881134,0.0,2.328681198055512,0.250901677904971,0.035283048455386545,0.4155559040301082,1.6190998902305158,3.763525168574565
91739,ZCTA5 91739,38681.0,36.5,100336.0,36671.0,1641.0,4.242392906077919,1487.0,500100.0,0.5687546857630361,0.0,0.977223960083762,0.19389364287376232,0.08531320286445541,0.21974612859026396,1.2150668286755772,2.1147333316098345
91740,ZCTA5 91740,26555.0,40.9,68487.0,27682.0,2842.0,10.702315948032386,1235.0,413700.0,0.07908115232536246,0.0,5.550743739408774,1.1146676708717755,0.5535680662775372,0.8623611372622858,0.6514780643946526,7.42986254942572
91741,ZCTA5 91741,25780.0,41.3,88612.0,40398.0,2046.0,7.936384794414274,1434.0,594700.0,0.22110162916989914,0.0,1.9705197827773469,0.4422032583397983,0.0504266873545384,0.8378588052754073,0.6982156710628394,5.69433669511249
91744,ZCTA5 91744,86638.0,32.8,60784.0,17214.0,12510.0,14.43939149103165,1142.0,338600.0,0.34626838107989566,0.0,12.304069807705625,0.27470624899005053,0.28509430042244743,1.1761582677347122,1.0618897019783466,5.559915972206191
91745,ZCTA5 91745,54043.0,41.9,79280.0,29858.0,4725.0,8.743037951261034,1599.0,517900.0,0.4144847621338564,0.022204540828599448,3.104934959199156,0.3996817349147901,0.09807005532631423,0.7586551449771478,4.318783191162593,2.446200247950706
91746,ZCTA5 91746,31319.0,34.2,61357.0,17331.0,4312.0,13.768000255435997,1171.0,350300.0,0.1756122481560714,0.06705194929595454,12.13640282256777,0.21073469778728568,0.15964749832370126,0.8397458411826687,0.8620964909479868,5.147035345956128
91748,ZCTA5 91748,46565.0,41.2,61740.0,26068.0,5773.0,12.397723612155053,1348.0,530200.0,0.25340921292816493,0.0,3.4575324814775046,0.33716310533662625,0.292064855578224,0.5819821754536669,7.331686889294534,2.370879415870289
91750,ZCTA5 91750,34156.0,42.6,78375.0,35953.0,2681.0,7.849279775149315,1309.0,507000.0,0.29862981613772105,0.0,3.9261037592223915,0.6177538353437171,0.032205176250146385,0.7055861342077526,0.7231525939805598,4.880548073544912
91752,ZCTA5 91752,29801.0,34.5,64960.0,23231.0,3413.0,11.452635817590014,1107.0,359000.0,0.6744740109392302,0.030200328848025235,8.35206872252609,0.130868091674776,0.28186973591490216,0.7281634844468307,0.29193651219757727,6.066910506358847
91754,ZCTA5 91754,33514.0,43.2,58833.0,28236.0,5115.0,15.262278450796682,1143.0,539600.0,0.0,0.014919138270573491,4.717431521155338,0.7101509816792982,0.3610431461478785,1.324819478426926,9.35429969564958,2.449722504028167
91755,ZCTA5 91755,27487.0,44.6,48350.0,24204.0,4948.0,18.001236948375595,1181.0,523700.0,0.029104667661076146,0.03638083457634518,4.067377305635391,0.2219230909157056,0.2255611743733401,0.7858260268490559,13.595517881180195,2.324735329428457
91759,ZCTA5 91759,417.0,50.5,56250.0,38366.0,9.0,2.158273381294964,1163.0,376700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.158273381294964
91761,ZCTA5 91761,59933.0,32.5,65154.0,21538.0,7817.0,13.042897902657968,1207.0,310400.0,1.2580715131897284,0.08175796305874894,10.201391553901857,0.3420486209600721,0.45217159161063186,1.2146897368728413,0.31702067308494486,5.324278777968732
91762,ZCTA5 91762,58223.0,32.5,50309.0,18560.0,10463.0,17.970561461965204,1092.0,292700.0,0.999604967109218,0.09102931831063325,14.492554488775914,0.45686412586091407,0.3761400133967676,1.186816206653728,0.42938357693694934,6.894182711299658
91763,ZCTA5 91763,37786.0,32.4,50573.0,18379.0,6698.0,17.726141957338697,1053.0,281500.0,0.4975387709733764,0.0,13.523527232308263,0.37315407823003227,0.4525485629598264,1.2623723072037263,1.2967765839199703,5.957232837558884
91764,ZCTA5 91764,54303.0,30.9,50728.0,18807.0,10805.0,19.897611550006445,1221.0,274900.0,1.4584829567427213,0.31121669152717163,15.640019888403955,0.8765629891534538,0.49168554223523564,1.6647330718376516,0.5174668066221019,6.955416827799569
91765,ZCTA5 91765,47493.0,42.1,90690.0,34894.0,2772.0,5.836649611521698,1744.0,596700.0,0.5263933632324763,0.0,1.0738424609942518,0.36426420735687365,0.13896784789337377,0.3389973259217148,3.137304444865559,1.5939191038679383
91766,ZCTA5 91766,72100.0,30.1,50412.0,17054.0,14934.0,20.712898751733704,1108.0,314600.0,0.7794729542302358,0.0,16.699029126213592,0.8613037447988904,0.27323162274618584,1.5256588072122053,1.550624133148405,13.031900138696255
91767,ZCTA5 91767,49483.0,33.0,52184.0,19883.0,10051.0,20.312026352484693,1061.0,314000.0,2.4735767839460014,0.02020896065315361,13.699654426772831,0.8083584261261443,0.47693147141442516,1.4813168158761596,1.2711436250833619,12.27088090859487
91768,ZCTA5 91768,36365.0,27.6,46964.0,15613.0,7949.0,21.85893029011412,998.0,287600.0,1.3089509143407123,0.0,17.833081259452772,0.43723360373985976,0.3822356661625189,1.3474494706448508,0.6544754571703562,10.452358036573628
91770,ZCTA5 91770,63552.0,41.4,46862.0,18355.0,12268.0,19.30387713997986,1129.0,447900.0,0.092837361530715,0.014161631419939577,7.683471802618328,0.26592396777442096,0.4390105740181269,1.0998867069486404,10.912323766364551,4.135196374622357
91773,ZCTA5 91773,34222.0,41.6,78799.0,35217.0,2559.0,7.477645958739992,1413.0,481100.0,0.12272806966279001,0.0,2.6707965636140494,0.6487055110747473,0.16655952311378644,0.3418853369177722,1.7269592659692596,3.968207585763544
91775,ZCTA5 91775,25389.0,43.4,79637.0,34581.0,2055.0,8.094056481153256,1241.0,683600.0,0.03938713616132971,0.0,2.449879869234708,0.07877427232265942,0.2166292488873134,0.46870692031982353,4.194730001181614,1.477017606049864
91776,ZCTA5 91776,37843.0,41.5,49443.0,21295.0,5730.0,15.141505694580239,1181.0,548900.0,0.11362735512512222,0.0,2.6055016779853606,0.14797981132574056,0.2642496630816796,0.9935787331871152,11.460507887852444,2.124567291176704
91780,ZCTA5 91780,35674.0,42.4,62461.0,26540.0,4180.0,11.717217020799461,1201.0,627200.0,0.025228457700285922,0.0,3.54880304984022,0.5157818018725122,0.19622133766889052,0.7568537310085777,6.209003756237036,2.1135841228906207
91784,ZCTA5 91784,25999.0,46.7,102209.0,45419.0,1184.0,4.5540213085118655,1961.0,550000.0,0.1730835801376976,0.0,1.0500403861686989,0.2577022193161275,0.08461863917842993,0.45770991191968924,0.5038655332897419,3.492442017000654
91786,ZCTA5 91786,52951.0,34.7,51651.0,24184.0,10658.0,20.128042907593812,1137.0,368300.0,2.0264017676719988,0.0037770769201714792,11.61828860644747,0.6175520764480369,0.3078317689939756,1.9244206908273687,1.6147003833733073,7.567373609563559
91789,ZCTA5 91789,43973.0,43.5,93231.0,35137.0,3121.0,7.097537125054011,1912.0,654700.0,0.050030700657221476,0.0,1.678302594774066,0.12052850612876083,0.2524276260432538,0.2569758715575467,5.094034976008005,1.1234166420303369
91790,ZCTA5 91790,46374.0,36.6,72746.0,23366.0,4389.0,9.464355026523483,1256.0,414100.0,0.4075559580799586,0.07547332557036271,6.730064260145771,0.09703713287618061,0.04959675680338121,0.599473843101738,1.5029973692155087,3.0771553025402163
91791,ZCTA5 91791,33484.0,38.5,73917.0,28614.0,2948.0,8.804204993429698,1322.0,487600.0,0.8630987934535898,0.0,4.449886512961414,0.15231155178592762,0.20606857006331383,0.6928682355752,1.6814000716760245,4.32445347031418
91792,ZCTA5 91792,29493.0,36.8,67843.0,25115.0,3957.0,13.41674295595565,1407.0,398800.0,0.5119858949581256,0.0,8.95127657410233,0.20682873902281898,0.3390635065947852,0.7967992404977452,2.9668056827043707,4.712982741667514
91801,ZCTA5 91801,55265.0,40.4,51867.0,26001.0,9210.0,16.665158780421606,1179.0,501400.0,0.24065864471184295,0.04342712385777617,5.645526101510902,0.5898850990681263,0.4143671401429476,0.7907355469103411,9.854338188727043,2.498869085316204
91803,ZCTA5 91803,29502.0,42.2,57380.0,25731.0,3762.0,12.751677852348994,1130.0,539400.0,0.04745440987051725,0.08474001762592366,3.054030235238289,0.6304657311368721,0.2033760423022168,0.7457121551081283,8.067249677987933,2.2710324723747544
91901,ZCTA5 91901,18586.0,43.5,81603.0,35439.0,1563.0,8.409555579468417,1193.0,486800.0,0.279780479931131,0.0,2.044549661035188,0.0914666953621005,0.07532551382761218,0.8447218336382223,0.08070590767244162,7.580974927364683
91902,ZCTA5 91902,19429.0,40.9,90184.0,36578.0,1642.0,8.45128416284935,1486.0,576500.0,0.06691028874363066,0.07205723403160225,5.527819239281486,0.12352668691131813,0.05146945287971589,0.15955530392711925,0.041175562303772714,7.895414071748418
91905,ZCTA5 91905,1539.0,49.3,31051.0,16779.0,286.0,18.583495776478234,641.0,277400.0,0.649772579597141,3.0539311241065628,2.2742040285899936,0.0,0.0,1.4944769330734242,0.1299545159194282,11.435997400909681
91906,ZCTA5 91906,3565.0,38.8,49000.0,21464.0,693.0,19.43899018232819,760.0,182600.0,0.08415147265077139,0.0,6.423562412342216,0.16830294530154277,0.1402524544179523,2.917251051893408,0.08415147265077139,16.94249649368864
91910,ZCTA5 91910,76027.0,36.7,55492.0,24986.0,12025.0,15.816749312744157,1144.0,395700.0,0.5392820971496968,0.16178462914490904,10.836939508332566,0.5971562734291764,0.6142554618753864,1.4481697291751614,1.2206189906217528,12.00889157799203
91911,ZCTA5 91911,84241.0,33.4,51383.0,19750.0,12752.0,15.137522109186738,1190.0,333200.0,0.6030317778753813,0.14363552189551407,12.258876319132014,0.43328070654431927,0.20536318419771846,1.8684488550705713,0.4961954392754122,12.345532460440879
91913,ZCTA5 91913,47494.0,32.8,83693.0,28004.0,4166.0,8.771634311702531,1738.0,430200.0,0.515854634269592,0.0,6.1123510338147975,0.416894765654609,0.0,0.8295784730702825,0.8864277592959111,6.493451804438456
91914,ZCTA5 91914,16865.0,36.5,124578.0,38646.0,698.0,4.1387488882300625,1990.0,537400.0,0.15416543136673586,0.13044767269493032,2.2353987548176697,1.3222650459531575,0.15416543136673586,0.2490364660539579,0.3498369404091313,1.7313963830418027
91915,ZCTA5 91915,30679.0,32.2,104170.0,30396.0,1937.0,6.313765116203266,1928.0,432700.0,0.0,0.0,5.003422536588546,0.042374262524854135,0.0,1.0235014179080153,1.0723947977443855,4.91541445288308
91916,ZCTA5 91916,1542.0,50.1,84076.0,36723.0,191.0,12.38651102464332,711.0,306300.0,0.0,0.0,5.706874189364462,1.0376134889753568,0.38910505836575876,1.1024643320363166,0.0,8.949416342412452
91932,ZCTA5 91932,26801.0,32.3,48010.0,21530.0,5087.0,18.980635050930935,1158.0,380900.0,1.1902540949964553,0.0,11.891347337785904,1.802171560762658,0.3395395694190515,1.8954516622514086,1.130554830043655,13.025633371889109
91941,ZCTA5 91941,33077.0,39.5,71197.0,36187.0,3741.0,11.309973697735586,1226.0,537000.0,0.6499984883756085,0.256976146567101,3.1774344710826252,1.7081355624754362,0.27511563926595517,1.151857786377241,0.11790670254255223,7.234634338059679
91942,ZCTA5 91942,39795.0,37.4,55753.0,31258.0,4622.0,11.614524437743436,1255.0,392400.0,1.3167483352179923,0.13318256062319386,3.0079155672823217,0.8594044477949491,0.3015454202789295,0.907149139339113,1.4474180173388618,6.850106797336349
91945,ZCTA5 91945,26673.0,37.1,59025.0,23147.0,3557.0,13.335582799085218,1100.0,346400.0,2.148239793049151,0.09747684924830353,6.380984516177408,1.7133430810182582,0.22119746560191955,0.9710193828965621,0.45364225996325874,7.198290406028568
91950,ZCTA5 91950,62078.0,32.6,41867.0,17857.0,13968.0,22.50072489448758,965.0,317300.0,0.5831373433422469,0.19974870324430555,17.964496278874964,0.971358613357389,0.36244724379007054,2.0152066754727924,2.4855826540803507,13.801991043525886
91962,ZCTA5 91962,2190.0,44.0,100302.0,36485.0,195.0,8.904109589041095,958.0,366400.0,0.0,0.0,1.3242009132420092,0.0,0.639269406392694,0.91324200913242,0.0,6.712328767123288
91963,ZCTA5 91963,988.0,41.8,42563.0,19482.0,207.0,20.951417004048583,828.0,170800.0,0.0,0.0,9.412955465587045,0.0,0.0,0.0,0.0,20.951417004048583
91977,ZCTA5 91977,62065.0,34.2,58937.0,23456.0,9083.0,14.634657214210907,1160.0,342900.0,2.397486506082333,0.49464271328445986,7.258519294288246,0.6783211149601225,0.4350277934423588,1.0714573431080319,0.6525416901635382,8.721501651494401
91978,ZCTA5 91978,9804.0,34.2,61508.0,26131.0,1170.0,11.93390452876377,1467.0,392200.0,1.6319869441044472,0.0,5.4467564259485926,0.9179926560587516,0.5405956752345982,1.0301917584659324,0.25499796001631986,8.884128926968584
92003,ZCTA5 92003,4905.0,48.8,71128.0,40403.0,330.0,6.72782874617737,1302.0,504200.0,0.9582059123343527,0.0,1.325178389398573,0.6931702344546381,0.1019367991845056,0.3058103975535168,0.0,4.770642201834862
92004,ZCTA5 92004,2520.0,56.3,33487.0,21115.0,304.0,12.063492063492063,634.0,164200.0,2.8968253968253967,0.0,0.03968253968253968,0.0,0.0,1.7063492063492063,0.0,9.126984126984127
92007,ZCTA5 92007,11929.0,39.9,98264.0,52886.0,725.0,6.077625953558555,1844.0,877700.0,0.15089278229524689,0.0,0.4694442115852125,0.26825383519155,0.09221225584709532,0.0,0.16765864699471875,5.18065219213681
92008,ZCTA5 92008,26968.0,42.3,77802.0,44858.0,1938.0,7.186294867991694,1529.0,658000.0,0.014832393948383269,0.0,1.6130228418866805,0.07045387125482053,0.0,0.5932957579353307,0.003708098487095817,6.811776920795016
92009,ZCTA5 92009,44330.0,43.1,112189.0,54571.0,2618.0,5.905707196029777,1809.0,742000.0,0.047371982855853825,0.06993006993006994,0.631626438078051,0.457929167606587,0.1285810963230318,0.37446424543198736,0.2368599142792691,4.940221069253328
92010,ZCTA5 92010,15551.0,38.4,97770.0,43400.0,1479.0,9.51064240241785,1982.0,549700.0,0.0,0.0,4.0897691466786705,0.0707350009645682,0.2829400038582728,0.9517072857050993,2.0384541187061926,7.272844190084239
92011,ZCTA5 92011,24899.0,43.1,105049.0,49086.0,2577.0,10.349813245511868,1859.0,699900.0,0.0,0.0,1.1004458010361862,0.5341579983131852,0.028113578858588697,0.658660990401221,0.3453953974055183,9.426081368729667
92014,ZCTA5 92014,13665.0,50.4,120882.0,85734.0,681.0,4.983534577387486,1973.0,1354100.0,0.0,0.0,0.9659714599341384,0.40248810830589093,0.0,0.12440541529454811,0.2854006586169045,4.156604463959019
92019,ZCTA5 92019,43200.0,41.8,74400.0,32531.0,5813.0,13.456018518518519,1340.0,440000.0,0.7986111111111112,0.0,2.5810185185185186,1.162037037037037,0.21064814814814814,0.8703703703703703,0.13425925925925927,10.625
92020,ZCTA5 92020,58554.0,34.9,50617.0,24334.0,12937.0,22.094135328073232,1079.0,446400.0,1.333811524404823,0.16395122451070807,5.663148546640707,1.2023089797451925,0.370598080404413,1.4157871366601769,0.6762988011066707,15.816169689517368
92021,ZCTA5 92021,69552.0,35.2,48569.0,22658.0,14341.0,20.619105129974695,1099.0,328300.0,1.1789740050609616,0.10064412238325282,6.597941108810674,2.4830342765125373,0.5420404876926616,1.4550264550264551,0.29330572808833677,14.269898780768346
92024,ZCTA5 92024,50246.0,42.5,101096.0,52793.0,3832.0,7.626477729570513,1684.0,812800.0,0.26668789555387495,0.011941249054651116,2.7425068662182066,0.1850893603470923,0.15523623771046452,0.3701787206941846,0.26270747920232457,6.57763802093699
92025,ZCTA5 92025,53742.0,31.7,50774.0,22497.0,11410.0,21.23106694949946,1121.0,448400.0,0.5693870715641398,0.09861932938856016,14.761266793197127,0.43727438502474786,0.5768300398198801,1.1908749209184624,0.16746678575415877,18.761862230657588
92026,ZCTA5 92026,49327.0,38.6,59539.0,27738.0,7653.0,15.514829606503538,1223.0,404800.0,0.4906035234253046,0.032436596590102784,6.718430068725039,0.3466661260567235,0.1682648448111582,1.062298538325866,0.9832343341374906,12.861110547975754
92027,ZCTA5 92027,56899.0,33.3,56250.0,22388.0,7862.0,13.817466036309952,1119.0,355200.0,0.26362501977187647,0.04393750329531275,8.237403117805234,0.45519253413944005,0.3022900226717517,1.0597725794829436,0.44113253308494,11.309513348213502
92028,ZCTA5 92028,48468.0,39.6,60196.0,29984.0,7567.0,15.612362796071634,992.0,463100.0,0.33424114879920774,0.0,7.5369315837253446,0.38788478996451264,0.5673846661714946,0.7448213254105802,0.2434596022117686,11.459107039696294
92029,ZCTA5 92029,18758.0,44.2,86250.0,40799.0,1497.0,7.980594946156307,1370.0,510500.0,0.06930376372747628,0.0,2.0951060880690906,0.14393858620321995,0.07463482247574368,0.13327646870668514,0.5490990510715428,6.882396844013221
92036,ZCTA5 92036,2700.0,54.3,45156.0,23575.0,432.0,16.0,624.0,282800.0,0.14814814814814814,0.0,0.0,0.0,0.0,0.9259259259259259,0.0,15.851851851851851
92037,ZCTA5 92037,38659.0,43.3,102297.0,72795.0,3961.0,10.245997051139451,1735.0,1182500.0,0.17072350552264673,0.023280478025815465,1.7408624123748675,0.5121705165679402,0.1319227088129543,0.4552626813937246,2.2012985333298842,6.932409012131716
92040,ZCTA5 92040,43191.0,37.6,66960.0,29045.0,4569.0,10.578592762381051,1120.0,376200.0,0.41675349031048137,0.01620708017874094,2.6093399087772915,0.4746359195202704,0.04630594336783126,1.0164154569238961,0.1944849621448913,9.069019008589752
92054,ZCTA5 92054,42523.0,34.0,53519.0,29201.0,5545.0,13.040001881334806,1215.0,459500.0,0.6984455471156785,0.12934176798438493,5.9473696587728995,0.7243139007125555,0.3386402652682078,0.8418973261529055,0.8959857018554664,9.04922042188933
92056,ZCTA5 92056,53920.0,40.2,63109.0,30249.0,6345.0,11.767433234421365,1483.0,392100.0,0.5916172106824926,0.0,4.553041543026707,0.09643916913946587,0.13909495548961423,0.43026706231454004,0.40801186943620177,9.591988130563799
92057,ZCTA5 92057,57125.0,36.8,63473.0,28146.0,7687.0,13.456455142231947,1502.0,375700.0,1.2428884026258207,0.0,5.999124726477024,0.5461706783369803,0.437636761487965,1.1291028446389497,0.9050328227571116,9.272647702407003
92058,ZCTA5 92058,46463.0,25.0,43855.0,19102.0,5984.0,12.879065062522868,1658.0,316900.0,0.7898758151647548,0.023674751953167036,6.077954501431246,1.117017842153972,0.08178550674730431,1.3882013645266125,1.0825818393130018,7.956868906441684
92059,ZCTA5 92059,1177.0,29.2,66288.0,34941.0,256.0,21.75021240441801,650.0,306400.0,1.274426508071368,0.0,9.430756159728123,4.078164825828377,0.16992353440951571,1.9541206457094307,4.672897196261682,3.143585386576041
92061,ZCTA5 92061,2046.0,29.9,52500.0,30860.0,418.0,20.43010752688172,1247.0,353700.0,0.0,0.09775171065493646,11.827956989247312,10.312805474095796,0.3421309872922776,0.7820136852394917,0.19550342130987292,3.372434017595308
92064,ZCTA5 92064,49763.0,40.4,98942.0,41407.0,2908.0,5.843699133894661,1422.0,583700.0,0.1426762855937142,0.0522476538793883,2.270763418604184,0.17281916283182283,0.03215240238731588,0.3335811747684022,0.38783835379699777,4.497317283925808
92065,ZCTA5 92065,37633.0,40.9,79169.0,32076.0,2930.0,7.785719979804958,1175.0,414300.0,0.06908830016209178,0.0,2.8485637605293226,0.39858634708899104,0.10628969255706427,0.372013923949725,0.07706002710387161,6.454441580527728
